Devices;Servers;Tech;ExeTime;DCovered;DServed;DServedEC;DServedCC;SUsed;SUsedEC;SUsedCC;TotalCost;CostNCoverage;CostNService;CostS;Avg.RTime;Temperature;Alpha;Heuristic
500;105;4;0.161167;92.2000;45.2000;97.7876;2.2124;95.2381;95.0000;100.0000;1929.678120;256.300000;1673.100000;0.278120;125.859047;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.161193;92.2000;45.0000;97.7778;2.2222;94.2857;94.0000;100.0000;1933.176590;256.300000;1676.600000;0.276590;126.041231;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.163123;92.2000;45.0000;97.7778;2.2222;94.2857;94.0000;100.0000;1933.176590;256.300000;1676.600000;0.276590;126.069829;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.162678;92.2000;45.0000;97.7778;2.2222;94.2857;94.0000;100.0000;1933.176590;256.300000;1676.600000;0.276590;126.098469;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.160415;92.2000;45.0000;97.7778;2.2222;94.2857;94.0000;100.0000;1933.176590;256.300000;1676.600000;0.276590;126.098469;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.162384;92.2000;45.0000;97.7778;2.2222;94.2857;94.0000;100.0000;1933.176590;256.300000;1676.600000;0.276590;126.098464;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.161671;92.2000;45.2000;97.7876;2.2124;94.2857;94.0000;100.0000;1929.676590;256.300000;1673.100000;0.276590;125.830568;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.161548;92.2000;45.0000;97.7778;2.2222;94.2857;94.0000;100.0000;1933.176590;256.300000;1676.600000;0.276590;126.098469;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.159788;92.2000;45.0000;97.7778;2.2222;94.2857;94.0000;100.0000;1933.176590;256.300000;1676.600000;0.276590;126.069829;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.161361;92.2000;45.0000;97.7778;2.2222;94.2857;94.0000;100.0000;1933.176590;256.300000;1676.600000;0.276590;126.069829;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.163818;92.2000;45.2000;97.7876;2.2124;94.2857;94.0000;100.0000;1929.676590;256.300000;1673.100000;0.276590;125.830633;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.161034;92.2000;45.0000;97.7778;2.2222;94.2857;94.0000;100.0000;1933.176590;256.300000;1676.600000;0.276590;126.098469;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.162986;92.2000;45.2000;97.7876;2.2124;94.2857;94.0000;100.0000;1929.676590;256.300000;1673.100000;0.276590;125.830568;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.162031;92.2000;45.0000;97.7778;2.2222;94.2857;94.0000;100.0000;1933.176590;256.300000;1676.600000;0.276590;126.098464;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.161012;92.2000;45.0000;97.7778;2.2222;95.2381;95.0000;100.0000;1933.177560;256.300000;1676.600000;0.277560;126.146267;100.000000;0.950000;Greedy_DescAsc
500;105;4;0.160260;92.2000;45.0000;97.7778;2.2222;95.2381;95.0000;100.0000;1933.178120;256.300000;1676.600000;0.278120;126.069828;100.000000;0.950000;Greedy_DescAsc
