Devices;Servers;Tech;ExeTime;DCovered;DServed;DServedEC;DServedCC;SUsed;SUsedEC;SUsedCC;TotalCost;CostNCoverage;CostNService;CostS;Avg.RTime;Temperature;Alpha;Heuristic
400;105;4;0.138287;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1332.673120;208.100000;1124.300000;0.273120;124.926124;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.132175;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672510;208.100000;1124.300000;0.272510;124.749060;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134367;92.2500;53.2500;97.6526;2.3474;89.5238;89.0000;100.0000;1336.171660;208.100000;1127.800000;0.271660;124.940054;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.132239;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672270;208.100000;1124.300000;0.272270;124.805842;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134572;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1332.673360;208.100000;1124.300000;0.273360;124.835631;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.135451;92.2500;53.5000;97.6636;2.3364;92.3810;92.0000;100.0000;1332.673970;208.100000;1124.300000;0.273970;124.949124;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134011;92.2500;53.2500;97.6526;2.3474;90.4762;90.0000;100.0000;1339.972270;208.100000;1131.600000;0.272270;125.020894;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.132558;92.2500;53.5000;97.6636;2.3364;89.5238;89.0000;100.0000;1332.671420;208.100000;1124.300000;0.271420;124.746118;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.132517;92.2500;53.2500;97.6526;2.3474;90.4762;90.0000;100.0000;1336.172270;208.100000;1127.800000;0.272270;125.020147;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.135869;92.2500;53.5000;97.6636;2.3364;89.5238;89.0000;100.0000;1336.470890;208.100000;1128.100000;0.270890;124.776593;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.132007;92.2500;53.2500;97.6526;2.3474;90.4762;90.0000;100.0000;1336.172270;208.100000;1127.800000;0.272270;125.053857;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133261;92.2500;53.7500;97.6744;2.3256;90.4762;90.0000;100.0000;1329.172510;208.100000;1120.800000;0.272510;124.560253;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.136196;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672270;208.100000;1124.300000;0.272270;124.805947;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133851;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672510;208.100000;1124.300000;0.272510;124.752498;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134396;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672270;208.100000;1124.300000;0.272270;124.809317;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133925;92.2500;53.2500;97.6526;2.3474;88.5714;88.0000;100.0000;1336.170810;208.100000;1127.800000;0.270810;124.826428;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134687;92.2500;53.7500;97.6744;2.3256;89.5238;89.0000;100.0000;1329.171420;208.100000;1120.800000;0.271420;124.474103;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133533;92.2500;53.2500;97.6526;2.3474;89.5238;89.0000;100.0000;1336.171660;208.100000;1127.800000;0.271660;124.916857;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134708;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672510;208.100000;1124.300000;0.272510;124.779245;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134407;92.2500;53.7500;97.6744;2.3256;92.3810;92.0000;100.0000;1329.174210;208.100000;1120.800000;0.274210;124.702835;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.136603;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1332.673120;208.100000;1124.300000;0.273120;124.889078;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134027;92.2500;53.5000;97.6636;2.3364;89.5238;89.0000;100.0000;1332.671660;208.100000;1124.300000;0.271660;124.726173;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.132555;92.2500;53.2500;97.6526;2.3474;90.4762;90.0000;100.0000;1336.172510;208.100000;1127.800000;0.272510;124.969934;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.132384;92.2500;54.0000;97.6852;2.3148;93.3333;93.0000;100.0000;1325.674820;208.100000;1117.300000;0.274820;124.600663;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133248;92.2500;53.7500;97.6744;2.3256;91.4286;91.0000;100.0000;1329.173360;208.100000;1120.800000;0.273360;124.646325;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134344;92.2500;53.7500;97.6744;2.3256;92.3810;92.0000;100.0000;1329.173970;208.100000;1120.800000;0.273970;124.735909;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134504;92.2500;54.0000;97.6852;2.3148;91.4286;91.0000;100.0000;1321.873120;208.100000;1113.500000;0.273120;124.428612;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134189;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672270;208.100000;1124.300000;0.272270;124.835995;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.137229;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672270;208.100000;1124.300000;0.272270;124.809393;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133695;92.2500;53.2500;97.6526;2.3474;90.4762;90.0000;100.0000;1336.172270;208.100000;1127.800000;0.272270;125.050495;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.138719;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1328.872510;208.100000;1120.500000;0.272510;124.778971;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134692;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672270;208.100000;1124.300000;0.272270;124.806021;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.136110;92.2500;53.7500;97.6744;2.3256;91.4286;91.0000;100.0000;1329.173120;208.100000;1120.800000;0.273120;124.646367;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133950;92.2500;53.7500;97.6744;2.3256;90.4762;90.0000;100.0000;1329.172510;208.100000;1120.800000;0.272510;124.537141;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134068;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672510;208.100000;1124.300000;0.272510;124.779234;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134189;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672630;208.100000;1124.300000;0.272630;124.696095;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134980;92.2500;53.7500;97.6744;2.3256;92.3810;92.0000;100.0000;1329.174210;208.100000;1120.800000;0.274210;124.676044;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133590;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1332.673120;208.100000;1124.300000;0.273120;124.919171;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134534;92.2500;53.2500;97.6526;2.3474;89.5238;89.0000;100.0000;1336.171660;208.100000;1127.800000;0.271660;124.913330;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134386;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1332.673120;208.100000;1124.300000;0.273120;124.889090;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.136537;92.2500;53.5000;97.6636;2.3364;89.5238;89.0000;100.0000;1336.470890;208.100000;1128.100000;0.270890;124.776429;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134147;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1332.673360;208.100000;1124.300000;0.273360;124.835653;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.135520;92.2500;53.5000;97.6636;2.3364;89.5238;89.0000;100.0000;1332.671420;208.100000;1124.300000;0.271420;124.749375;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134461;92.2500;53.2500;97.6526;2.3474;89.5238;89.0000;100.0000;1336.171660;208.100000;1127.800000;0.271660;124.909762;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.132333;92.2500;53.5000;97.6636;2.3364;89.5238;89.0000;100.0000;1332.671420;208.100000;1124.300000;0.271420;124.722835;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.135215;92.2500;53.7500;97.6744;2.3256;91.4286;91.0000;100.0000;1325.373480;208.100000;1117.000000;0.273480;124.559976;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133129;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672270;208.100000;1124.300000;0.272270;124.836018;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134989;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672270;208.100000;1124.300000;0.272270;124.806054;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.137291;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672510;208.100000;1124.300000;0.272510;124.779330;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134498;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1328.873360;208.100000;1120.500000;0.273360;124.869049;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.131130;92.2500;53.5000;97.6636;2.3364;92.3810;92.0000;100.0000;1332.673970;208.100000;1124.300000;0.273970;124.978992;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134425;92.2500;53.2500;97.6526;2.3474;90.4762;90.0000;100.0000;1336.172510;208.100000;1127.800000;0.272510;124.969944;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133361;92.2500;53.7500;97.6744;2.3256;90.4762;90.0000;100.0000;1329.172510;208.100000;1120.800000;0.272510;124.536919;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133949;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1332.673120;208.100000;1124.300000;0.273120;124.922604;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133606;92.2500;53.7500;97.6744;2.3256;91.4286;91.0000;100.0000;1325.373120;208.100000;1117.000000;0.273120;124.676035;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.132811;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1336.471740;208.100000;1128.100000;0.271740;124.863078;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133273;92.2500;53.7500;97.6744;2.3256;91.4286;91.0000;100.0000;1329.173120;208.100000;1120.800000;0.273120;124.646439;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134432;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1336.473360;208.100000;1128.100000;0.273360;124.839816;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.145007;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1332.673120;208.100000;1124.300000;0.273120;124.858980;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.135808;92.2500;53.2500;97.6526;2.3474;89.5238;89.0000;100.0000;1339.971660;208.100000;1131.600000;0.271660;124.883647;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.132642;92.2500;53.2500;97.6526;2.3474;89.5238;89.0000;100.0000;1336.171660;208.100000;1127.800000;0.271660;124.940016;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133719;92.2500;53.7500;97.6744;2.3256;91.4286;91.0000;100.0000;1325.373360;208.100000;1117.000000;0.273360;124.646043;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.135920;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1332.673120;208.100000;1124.300000;0.273120;124.885627;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.135801;92.2500;53.2500;97.6526;2.3474;90.4762;90.0000;100.0000;1336.172270;208.100000;1127.800000;0.272270;125.057216;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133213;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1332.673120;208.100000;1124.300000;0.273120;124.889132;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134423;92.2500;53.2500;97.6526;2.3474;89.5238;89.0000;100.0000;1336.171660;208.100000;1127.800000;0.271660;124.913222;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.136080;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672630;208.100000;1124.300000;0.272630;124.689487;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133603;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1332.673360;208.100000;1124.300000;0.273360;124.839124;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134458;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1332.673120;208.100000;1124.300000;0.273120;124.889044;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134674;92.2500;53.7500;97.6744;2.3256;91.4286;91.0000;100.0000;1325.373120;208.100000;1117.000000;0.273120;124.706107;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133784;92.2500;53.7500;97.6744;2.3256;91.4286;91.0000;100.0000;1329.173120;208.100000;1120.800000;0.273120;124.672955;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.135158;92.2500;53.2500;97.6526;2.3474;89.5238;89.0000;100.0000;1336.171660;208.100000;1127.800000;0.271660;124.909842;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134446;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672270;208.100000;1124.300000;0.272270;124.836092;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.135274;92.2500;53.7500;97.6744;2.3256;92.3810;92.0000;100.0000;1325.374210;208.100000;1117.000000;0.274210;124.735545;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.135890;92.2500;53.5000;97.6636;2.3364;92.3810;92.0000;100.0000;1336.473680;208.100000;1128.100000;0.273680;124.982759;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133551;92.2500;53.2500;97.6526;2.3474;90.4762;90.0000;100.0000;1336.172510;208.100000;1127.800000;0.272510;125.000191;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.136732;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672630;208.100000;1124.300000;0.272630;124.692677;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.132332;92.2500;53.7500;97.6744;2.3256;91.4286;91.0000;100.0000;1329.173120;208.100000;1120.800000;0.273120;124.646353;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.132195;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672510;208.100000;1124.300000;0.272510;124.749070;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133235;92.2500;53.2500;97.6526;2.3474;91.4286;91.0000;100.0000;1336.173360;208.100000;1127.800000;0.273360;125.083839;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.131591;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672510;208.100000;1124.300000;0.272510;124.725873;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134539;92.2500;53.5000;97.6636;2.3364;89.5238;89.0000;100.0000;1332.671420;208.100000;1124.300000;0.271420;124.716119;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133247;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1332.673360;208.100000;1124.300000;0.273360;124.835675;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.132441;92.2500;54.0000;97.6852;2.3148;92.3810;92.0000;100.0000;1321.873970;208.100000;1113.500000;0.273970;124.517918;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133931;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672510;208.100000;1124.300000;0.272510;124.779247;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134426;92.2500;53.7500;97.6744;2.3256;91.4286;91.0000;100.0000;1329.173120;208.100000;1120.800000;0.273120;124.613127;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134172;92.2500;53.7500;97.6744;2.3256;91.4286;91.0000;100.0000;1325.373360;208.100000;1117.000000;0.273360;124.679546;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134534;92.2500;53.7500;97.6744;2.3256;89.5238;89.0000;100.0000;1329.171660;208.100000;1120.800000;0.271660;124.450866;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.137873;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1332.673360;208.100000;1124.300000;0.273360;124.835731;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133371;92.2500;53.7500;97.6744;2.3256;91.4286;91.0000;100.0000;1329.173360;208.100000;1120.800000;0.273360;124.623362;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133437;92.2500;53.7500;97.6744;2.3256;91.4286;91.0000;100.0000;1329.173120;208.100000;1120.800000;0.273120;124.646392;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.136581;92.2500;53.7500;97.6744;2.3256;91.4286;91.0000;100.0000;1325.373120;208.100000;1117.000000;0.273120;124.672555;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.135926;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672270;208.100000;1124.300000;0.272270;124.836100;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133666;92.2500;53.2500;97.6526;2.3474;89.5238;89.0000;100.0000;1336.171420;208.100000;1127.800000;0.271420;124.993758;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134922;92.2500;53.7500;97.6744;2.3256;90.4762;90.0000;100.0000;1329.172510;208.100000;1120.800000;0.272510;124.563672;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133964;92.2500;53.5000;97.6636;2.3364;89.5238;89.0000;100.0000;1332.671660;208.100000;1124.300000;0.271660;124.692611;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.135825;92.2500;53.2500;97.6526;2.3474;90.4762;90.0000;100.0000;1336.172270;208.100000;1127.800000;0.272270;125.053935;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133121;92.2500;53.2500;97.6526;2.3474;91.4286;91.0000;100.0000;1336.173360;208.100000;1127.800000;0.273360;125.083824;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134789;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672510;208.100000;1124.300000;0.272510;124.752634;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.135178;92.2500;53.5000;97.6636;2.3364;92.3810;92.0000;100.0000;1332.674330;208.100000;1124.300000;0.274330;124.835758;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134193;92.2500;53.2500;97.6526;2.3474;90.4762;90.0000;100.0000;1339.971740;208.100000;1131.600000;0.271740;125.077598;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.136164;92.2500;53.7500;97.6744;2.3256;92.3810;92.0000;100.0000;1329.173970;208.100000;1120.800000;0.273970;124.735832;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.135575;92.2500;53.7500;97.6744;2.3256;91.4286;91.0000;100.0000;1329.173120;208.100000;1120.800000;0.273120;124.642990;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.134405;92.2500;53.5000;97.6636;2.3364;90.4762;90.0000;100.0000;1332.672510;208.100000;1124.300000;0.272510;124.779231;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.132016;92.2500;53.5000;97.6636;2.3364;91.4286;91.0000;100.0000;1332.673360;208.100000;1124.300000;0.273360;124.808920;100.000000;0.950000;Greedy_DescAsc
400;105;4;0.133793;92.2500;53.2500;97.6526;2.3474;90.4762;90.0000;100.0000;1336.172270;208.100000;1127.800000;0.272270;125.020214;100.000000;0.950000;Greedy_DescAsc
