Devices;Servers;Tech;ExeTime;DCovered;DServed;DServedEC;DServedCC;SUsed;SUsedEC;SUsedCC;TotalCost;CostNCoverage;CostNService;CostS;Avg.RTime;Temperature;Alpha;Heuristic
400;105;4;0.172369;92.2500;73.2500;67.2355;32.7645;85.7143;85.0000;100.0000;788.367900;208.100000;580.000000;0.267900;157.695710;100.000000;0.950000;Random
400;105;4;0.172787;92.2500;73.7500;68.8136;31.1864;85.7143;85.0000;100.0000;774.368260;208.100000;566.000000;0.268260;155.317680;100.000000;0.950000;Random
400;105;4;0.173989;92.2500;73.5000;68.7075;31.2925;86.6667;86.0000;100.0000;782.068750;208.100000;573.700000;0.268750;155.328471;100.000000;0.950000;Random
400;105;4;0.172693;92.2500;73.5000;68.0272;31.9728;87.6190;87.0000;100.0000;777.269720;208.100000;568.900000;0.269720;157.103120;100.000000;0.950000;Random
400;105;4;0.179136;92.2500;73.7500;68.4746;31.5254;87.6190;87.0000;100.0000;774.769600;208.100000;566.400000;0.269600;155.589484;100.000000;0.950000;Random
400;105;4;0.170982;92.2500;73.2500;67.9181;32.0819;87.6190;87.0000;100.0000;786.969430;208.100000;578.600000;0.269430;156.741749;100.000000;0.950000;Random
400;105;4;0.174055;92.2500;73.5000;68.0272;31.9728;87.6190;87.0000;100.0000;781.469720;208.100000;573.100000;0.269720;157.007232;100.000000;0.950000;Random
400;105;4;0.171152;92.2500;73.5000;67.3469;32.6531;86.6667;86.0000;100.0000;778.669110;208.100000;570.300000;0.269110;159.963158;100.000000;0.950000;Random
400;105;4;0.173025;92.2500;73.7500;68.1356;31.8644;85.7143;85.0000;100.0000;775.567730;208.100000;567.200000;0.267730;155.712471;100.000000;0.950000;Random
400;105;4;0.173960;92.2500;73.7500;68.8136;31.1864;87.6190;87.0000;100.0000;773.169720;208.100000;564.800000;0.269720;156.461255;100.000000;0.950000;Random
400;105;4;0.172875;92.2500;73.2500;67.9181;32.0819;85.7143;85.0000;100.0000;787.167900;208.100000;578.800000;0.267900;156.250891;100.000000;0.950000;Random
400;105;4;0.177634;92.2500;73.2500;67.5768;32.4232;85.7143;85.0000;100.0000;786.968020;208.100000;578.600000;0.268020;156.697227;100.000000;0.950000;Random
400;105;4;0.175778;92.2500;73.7500;69.1525;30.8475;87.6190;87.0000;100.0000;770.969600;208.100000;562.600000;0.269600;155.996089;100.000000;0.950000;Random
400;105;4;0.175998;92.2500;73.0000;67.8082;32.1918;85.7143;85.0000;100.0000;796.467490;208.100000;588.100000;0.267490;157.253352;100.000000;0.950000;Random
400;105;4;0.172084;92.2500;73.7500;68.8136;31.1864;87.6190;87.0000;100.0000;776.969720;208.100000;568.600000;0.269720;155.513542;100.000000;0.950000;Random
400;105;4;0.172509;92.2500;74.0000;67.9054;32.0946;84.7619;84.0000;100.0000;763.067410;208.100000;554.700000;0.267410;157.283239;100.000000;0.950000;Random
400;105;4;0.174362;92.2500;73.2500;67.5768;32.4232;86.6667;86.0000;100.0000;788.168340;208.100000;579.800000;0.268340;158.141386;100.000000;0.950000;Random
400;105;4;0.170983;92.2500;73.2500;67.5768;32.4232;87.6190;87.0000;100.0000;789.769600;208.100000;581.400000;0.269600;156.711706;100.000000;0.950000;Random
400;105;4;0.169434;92.2500;73.0000;65.7534;34.2466;83.8095;83.0000;100.0000;791.066200;208.100000;582.700000;0.266200;160.222516;100.000000;0.950000;Random
400;105;4;0.176845;92.2500;74.2500;68.3502;31.6498;86.6667;86.0000;100.0000;758.169110;208.100000;549.800000;0.269110;157.063578;100.000000;0.950000;Random
400;105;4;0.175462;92.2500;73.5000;68.3673;31.6327;86.6667;86.0000;100.0000;781.668870;208.100000;573.300000;0.268870;156.526046;100.000000;0.950000;Random
400;105;4;0.180936;92.2500;73.0000;67.4658;32.5342;85.7143;85.0000;100.0000;795.867900;208.100000;587.500000;0.267900;157.775286;100.000000;0.950000;Random
400;105;4;0.178754;92.2500;74.2500;68.3502;31.6498;88.5714;88.0000;100.0000;760.970810;208.100000;552.600000;0.270810;157.177162;100.000000;0.950000;Random
400;105;4;0.177554;92.2500;74.5000;67.4497;32.5503;87.6190;87.0000;100.0000;751.869600;208.100000;543.500000;0.269600;156.862670;100.000000;0.950000;Random
400;105;4;0.178813;92.2500;73.5000;67.3469;32.6531;83.8095;83.0000;100.0000;779.466200;208.100000;571.100000;0.266200;157.324186;100.000000;0.950000;Random
400;105;4;0.177713;92.2500;73.5000;68.7075;31.2925;86.6667;86.0000;100.0000;782.268700;208.100000;573.900000;0.268700;155.352101;100.000000;0.950000;Random
400;105;4;0.171594;92.2500;73.7500;68.1356;31.8644;87.6190;87.0000;100.0000;772.169960;208.100000;563.800000;0.269960;156.793713;100.000000;0.950000;Random
400;105;4;0.172733;92.2500;73.7500;68.1356;31.8644;85.7143;85.0000;100.0000;770.967900;208.100000;562.600000;0.267900;156.405706;100.000000;0.950000;Random
400;105;4;0.171167;92.2500;73.2500;67.2355;32.7645;85.7143;85.0000;100.0000;783.167900;208.100000;574.800000;0.267900;158.783672;100.000000;0.950000;Random
400;105;4;0.175321;92.2500;73.5000;68.0272;31.9728;88.5714;88.0000;100.0000;784.070570;208.100000;575.700000;0.270570;157.252185;100.000000;0.950000;Random
400;105;4;0.170293;92.2500;73.5000;68.3673;31.6327;85.7143;85.0000;100.0000;784.268260;208.100000;575.900000;0.268260;155.650188;100.000000;0.950000;Random
400;105;4;0.177089;92.2500;73.7500;66.7797;33.2203;87.6190;87.0000;100.0000;774.569960;208.100000;566.200000;0.269960;157.979651;100.000000;0.950000;Random
400;105;4;0.177853;92.2500;73.5000;67.3469;32.6531;88.5714;88.0000;100.0000;784.470810;208.100000;576.100000;0.270810;157.231553;100.000000;0.950000;Random
400;105;4;0.174245;92.2500;73.2500;67.5768;32.4232;85.7143;85.0000;100.0000;788.767900;208.100000;580.400000;0.267900;157.604144;100.000000;0.950000;Random
400;105;4;0.175014;92.2500;73.7500;68.8136;31.1864;87.6190;87.0000;100.0000;773.569720;208.100000;565.200000;0.269720;154.830814;100.000000;0.950000;Random
400;105;4;0.177535;92.2500;73.5000;67.6871;32.3129;86.6667;86.0000;100.0000;780.468990;208.100000;572.100000;0.268990;157.757573;100.000000;0.950000;Random
400;105;4;0.180147;92.2500;73.7500;68.4746;31.5254;86.6667;86.0000;100.0000;773.968870;208.100000;565.600000;0.268870;156.256575;100.000000;0.950000;Random
400;105;4;0.173835;92.2500;73.0000;68.1507;31.8493;84.7619;84.0000;100.0000;798.466520;208.100000;590.100000;0.266520;157.092296;100.000000;0.950000;Random
400;105;4;0.178774;92.2500;74.0000;66.8919;33.1081;86.6667;86.0000;100.0000;765.468870;208.100000;557.100000;0.268870;158.957515;100.000000;0.950000;Random
400;105;4;0.168295;92.2500;73.2500;68.2594;31.7406;86.6667;86.0000;100.0000;788.569110;208.100000;580.200000;0.269110;156.611521;100.000000;0.950000;Random
400;105;4;0.174166;92.2500;74.0000;68.5811;31.4189;87.6190;87.0000;100.0000;766.269720;208.100000;557.900000;0.269720;155.921886;100.000000;0.950000;Random
400;105;4;0.172188;92.2500;74.0000;67.2297;32.7703;87.6190;87.0000;100.0000;765.269600;208.100000;556.900000;0.269600;158.407193;100.000000;0.950000;Random
400;105;4;0.180916;92.2500;74.0000;68.2432;31.7568;83.8095;83.0000;100.0000;765.266200;208.100000;556.900000;0.266200;155.361277;100.000000;0.950000;Random
400;105;4;0.175807;92.2500;73.2500;67.2355;32.7645;86.6667;86.0000;100.0000;786.568220;208.100000;578.200000;0.268220;157.045265;100.000000;0.950000;Random
400;105;4;0.175945;92.2500;73.7500;67.4576;32.5424;84.7619;84.0000;100.0000;774.167410;208.100000;565.800000;0.267410;157.359829;100.000000;0.950000;Random
400;105;4;0.175120;92.2500;73.0000;66.7808;33.2192;85.7143;85.0000;100.0000;797.267900;208.100000;588.900000;0.267900;157.644334;100.000000;0.950000;Random
400;105;4;0.175341;92.2500;73.2500;67.2355;32.7645;84.7619;84.0000;100.0000;787.567050;208.100000;579.200000;0.267050;158.749348;100.000000;0.950000;Random
400;105;4;0.175027;92.2500;73.2500;68.6007;31.3993;86.6667;86.0000;100.0000;786.568750;208.100000;578.200000;0.268750;156.043966;100.000000;0.950000;Random
400;105;4;0.174266;92.2500;73.5000;67.3469;32.6531;85.7143;85.0000;100.0000;781.468020;208.100000;573.100000;0.268020;157.604658;100.000000;0.950000;Random
400;105;4;0.174856;92.2500;73.7500;67.7966;32.2034;86.6667;86.0000;100.0000;775.368580;208.100000;567.000000;0.268580;156.134162;100.000000;0.950000;Random
400;105;4;0.172767;92.2500;73.7500;68.8136;31.1864;84.7619;84.0000;100.0000;773.767050;208.100000;565.400000;0.267050;156.199023;100.000000;0.950000;Random
400;105;4;0.172761;92.2500;73.0000;68.1507;31.8493;87.6190;87.0000;100.0000;797.069600;208.100000;588.700000;0.269600;156.746086;100.000000;0.950000;Random
400;105;4;0.177141;92.2500;73.7500;68.1356;31.8644;88.5714;88.0000;100.0000;774.570570;208.100000;566.200000;0.270570;156.290211;100.000000;0.950000;Random
400;105;4;0.175081;92.2500;73.5000;67.3469;32.6531;88.5714;88.0000;100.0000;779.870810;208.100000;571.500000;0.270810;157.176475;100.000000;0.950000;Random
400;105;4;0.174191;92.2500;73.0000;68.1507;31.8493;84.7619;84.0000;100.0000;798.867170;208.100000;590.500000;0.267170;156.434764;100.000000;0.950000;Random
400;105;4;0.173015;92.2500;73.2500;67.5768;32.4232;85.7143;85.0000;100.0000;789.168020;208.100000;580.800000;0.268020;156.816754;100.000000;0.950000;Random
400;105;4;0.171467;92.2500;73.0000;67.1233;32.8767;84.7619;84.0000;100.0000;793.067170;208.100000;584.700000;0.267170;158.120710;100.000000;0.950000;Random
400;105;4;0.169471;92.2500;73.2500;67.9181;32.0819;85.7143;85.0000;100.0000;788.367370;208.100000;580.000000;0.267370;155.985788;100.000000;0.950000;Random
400;105;4;0.174226;92.2500;73.5000;68.0272;31.9728;85.7143;85.0000;100.0000;781.267900;208.100000;572.900000;0.267900;156.997399;100.000000;0.950000;Random
400;105;4;0.174756;92.2500;73.0000;67.1233;32.8767;87.6190;87.0000;100.0000;795.469600;208.100000;587.100000;0.269600;158.816882;100.000000;0.950000;Random
400;105;4;0.175851;92.2500;73.5000;68.0272;31.9728;88.5714;88.0000;100.0000;775.470570;208.100000;567.100000;0.270570;156.498372;100.000000;0.950000;Random
400;105;4;0.174285;92.2500;73.5000;67.6871;32.3129;86.6667;86.0000;100.0000;782.069110;208.100000;573.700000;0.269110;156.810742;100.000000;0.950000;Random
400;105;4;0.172615;92.2500;73.2500;67.5768;32.4232;86.6667;86.0000;100.0000;789.968750;208.100000;581.600000;0.268750;158.404018;100.000000;0.950000;Random
400;105;4;0.178977;92.2500;73.2500;68.6007;31.3993;87.6190;87.0000;100.0000;791.769070;208.100000;583.400000;0.269070;155.738165;100.000000;0.950000;Random
400;105;4;0.173120;92.2500;73.5000;68.7075;31.2925;87.6190;87.0000;100.0000;782.869840;208.100000;574.500000;0.269840;155.274980;100.000000;0.950000;Random
400;105;4;0.175039;92.2500;73.5000;67.3469;32.6531;84.7619;84.0000;100.0000;783.667050;208.100000;575.300000;0.267050;155.837845;100.000000;0.950000;Random
400;105;4;0.174700;92.2500;73.5000;68.3673;31.6327;87.6190;87.0000;100.0000;778.469960;208.100000;570.100000;0.269960;156.247437;100.000000;0.950000;Random
400;105;4;0.178522;92.2500;73.7500;68.1356;31.8644;86.6667;86.0000;100.0000;770.569110;208.100000;562.200000;0.269110;157.324589;100.000000;0.950000;Random
400;105;4;0.172498;92.2500;73.5000;68.0272;31.9728;90.4762;90.0000;100.0000;781.472630;208.100000;573.100000;0.272630;157.159481;100.000000;0.950000;Random
400;105;4;0.174493;92.2500;73.5000;67.3469;32.6531;87.6190;87.0000;100.0000;776.269600;208.100000;567.900000;0.269600;157.776488;100.000000;0.950000;Random
400;105;4;0.173421;92.2500;73.0000;66.4384;33.5616;84.7619;84.0000;100.0000;796.067050;208.100000;587.700000;0.267050;158.846869;100.000000;0.950000;Random
400;105;4;0.171890;92.2500;73.0000;68.4932;31.5068;86.6667;86.0000;100.0000;795.268750;208.100000;586.900000;0.268750;157.175062;100.000000;0.950000;Random
400;105;4;0.171890;92.2500;73.0000;66.7808;33.2192;84.7619;84.0000;100.0000;794.867050;208.100000;586.500000;0.267050;158.465880;100.000000;0.950000;Random
400;105;4;0.175863;92.2500;73.2500;68.6007;31.3993;84.7619;84.0000;100.0000;788.567170;208.100000;580.200000;0.267170;156.251211;100.000000;0.950000;Random
400;105;4;0.178371;92.2500;73.5000;68.7075;31.2925;86.6667;86.0000;100.0000;775.468750;208.100000;567.100000;0.268750;157.015515;100.000000;0.950000;Random
400;105;4;0.173711;92.2500;73.5000;67.3469;32.6531;89.5238;89.0000;100.0000;780.271660;208.100000;571.900000;0.271660;158.442997;100.000000;0.950000;Random
400;105;4;0.185599;92.2500;74.2500;69.3603;30.6397;86.6667;86.0000;100.0000;762.369110;208.100000;554.000000;0.269110;154.737569;100.000000;0.950000;Random
400;105;4;0.170711;92.2500;74.2500;67.6768;32.3232;88.5714;88.0000;100.0000;760.170450;208.100000;551.800000;0.270450;157.070812;100.000000;0.950000;Random
400;105;4;0.174486;92.2500;73.5000;68.0272;31.9728;85.7143;85.0000;100.0000;780.267900;208.100000;571.900000;0.267900;155.484992;100.000000;0.950000;Random
400;105;4;0.168185;92.2500;65.5000;76.7176;23.2824;86.6667;86.0000;100.0000;1016.269110;208.100000;807.900000;0.269110;142.428872;100.000000;0.950000;Random
400;105;4;0.174892;92.2500;73.2500;67.9181;32.0819;83.8095;83.0000;100.0000;787.366200;208.100000;579.000000;0.266200;156.730533;100.000000;0.950000;Random
400;105;4;0.175986;92.2500;73.5000;67.6871;32.3129;85.7143;85.0000;100.0000;782.067900;208.100000;573.700000;0.267900;156.325257;100.000000;0.950000;Random
400;105;4;0.176245;92.2500;74.0000;68.5811;31.4189;85.7143;85.0000;100.0000;759.467900;208.100000;551.100000;0.267900;156.538805;100.000000;0.950000;Random
400;105;4;0.173350;92.2500;73.5000;68.7075;31.2925;89.5238;89.0000;100.0000;780.671660;208.100000;572.300000;0.271660;156.941985;100.000000;0.950000;Random
400;105;4;0.173390;92.2500;74.0000;67.5676;32.4324;90.4762;90.0000;100.0000;765.672630;208.100000;557.300000;0.272630;157.877874;100.000000;0.950000;Random
400;105;4;0.169296;92.2500;73.7500;68.1356;31.8644;85.7143;85.0000;100.0000;774.967900;208.100000;566.600000;0.267900;158.071161;100.000000;0.950000;Random
400;105;4;0.175166;92.2500;74.0000;68.2432;31.7568;87.6190;87.0000;100.0000;762.269960;208.100000;553.900000;0.269960;158.074620;100.000000;0.950000;Random
400;105;4;0.178251;92.2500;73.5000;68.7075;31.2925;86.6667;86.0000;100.0000;775.468750;208.100000;567.100000;0.268750;157.495975;100.000000;0.950000;Random
400;105;4;0.176256;92.2500;74.0000;68.5811;31.4189;88.5714;88.0000;100.0000;765.670810;208.100000;557.300000;0.270810;154.945693;100.000000;0.950000;Random
400;105;4;0.173342;92.2500;73.7500;67.4576;32.5424;88.5714;88.0000;100.0000;772.370450;208.100000;564.000000;0.270450;157.257860;100.000000;0.950000;Random
400;105;4;0.175289;92.2500;73.7500;66.7797;33.2203;86.6667;86.0000;100.0000;772.168750;208.100000;563.800000;0.268750;158.352523;100.000000;0.950000;Random
400;105;4;0.178688;92.2500;73.5000;67.3469;32.6531;81.9048;81.0000;100.0000;779.064500;208.100000;570.700000;0.264500;157.584022;100.000000;0.950000;Random
